37.450709,127.130078,400,가천관 2번 출구
37.450825,127.128511,401,전자정보도서관 1번 출구
37.451001,127.128746,402,전자정보도서관 2번 출구
37.451445,127.127877,403,공과대학1 1번출구
37.451579,127.128297,404,공과대학1 2번출구
37.45136,127.128651,405,공과대학1 3번출구
37.45177,127.127344,406,글로벌센터 1번출구
37.451913,127.127334,407,글로벌센터 2번출구
37.451925,127.126986,408,글로벌센터 3번출구
37.452505,127.132971,409,중앙도서관 1번출구
37.452321,127.132598,410,중앙도서관 2번출구
37.454253,127.134915,411,운동장 1번출구
37.455754,127.134732,412,운동장 2번출구
37.455157,127.133368,413,AI공학관 1번출구
37.455214,127.133746,414,AI공학관 2번출구
37.455297,127.134172,415,AI공학관 3번출구
37.455823,127.133224,416,제3기숙사 1번출구
37.455715,127.133554,417,제3기숙사 2번출구
37.456073,127.13354,418,제3기숙사 3번출구
37.456125,127.134335,419,제2기숙사 1번출구
37.456015,127.134215,420,제2기숙사 2번출구
37.456352,127.135375,421,제1기숙사 1번출구
37.452089,127.128824,422,예술대학1 1번출구
37.451548,127.129666,423,예술대학2 1번출구
37.452598,127.130153,424,가천대학교 평생교육원 1번출구
37.450442,127.126971,425,정문 교차로
37.450435,127.127529,426,정문 요금소
37.450747,127.127695,427,전정도 잔디윗길 입구
37.451146,127.127838,428,전정도 잔디윗길 2번째 포인트
37.450924,127.128757,429,전정도 잔디윗길 3번째 포인트
37.451397,127.127619,430,산학협력관 사거리
37.451297,127.128118,431,"전정도, 공과대학 사거리"
37.451087,127.128834,432,"전정도, 공과대학 삼거리1"
37.450991,127.129137,433,"전정도, 공과대학 삼거리2"
37.450716,127.127466,434,산학협력관 앞 무당이 대기 포인트
37.450812,127.129701,435,가천관 끝 교차로
37.450126,127.129411,436,가천관 시작 교차로
37.451676,127.127612,437,공과대학1 뒷길 삼거리
37.451772,127.127439,438,글로벌센터 -> 예술대학1 꺽이는 포인트
37.452029,127.128727,439,예술대학1 사거리 1
37.451971,127.12854,440,예술대학1 사거리 2
37.451849,127.128582,441,예술대학1 사거리 3
37.451862,127.128712,442,예술대학1 사거리 4
37.452585,127.130598,443,평생교육원 -> 교육대학원 꺽이는 길
37.451821,127.131244,444,평생교육원 -> 교육대학원 꺽이는 길 -> 교대 앞 도보
37.450862,127.130177,445,가천관 -> 교육대학원 입구
37.451154,127.130838,446,가천관 -> 교육대학원 중간길
37.452256,127.131621,447,교육대학원 앞 무당이 대기 포인트
37.453006,127.133604,448,중앙도서관 도보 끝
37.453401,127.134066,449,"AI공학관, 학생회관 삼거리"
37.455529,127.13351,450,"AI공학관, 제3기숙사 Inter길1"
37.455435,127.133555,451,"AI공학관, 제3기숙사 Inter길2"
37.45495,127.133224,452,"AI공학관, 뒷길 입구"
37.455953,127.133511,453,제2기숙사 출구 초 입구
37.456196,127.134683,454,제2기숙사 출구로 들어가는 입구
37.456,127.135243,455,제1기숙사 출구 초 입구
37.453763,127.134827,456,학생회관 -> 생활관 꺽이는 포인트
